"","taxa","localityID","count","region","genus","site","phylum","method","pa","num_samples","num_samples_found","prop_samples_found"
"1832","Patella pellucida","CN05",0,"Southwest England","Patella","Trevone","Mollusca","Visual",0,NA,NA,NA
"1833","Patella pellucida","NE01",0,"Northeast England","Patella","Filey Brigg","Mollusca","Visual",0,NA,NA,NA
"1834","Patella pellucida","NE02",0,"Northeast England","Patella","Scalby Mills","Mollusca","Visual",0,NA,NA,NA
"1835","Patella pellucida","NE03",0,"Northeast England","Patella","Rumbling Kern","Mollusca","Visual",0,NA,NA,NA
"1836","Patella pellucida","NE04",6.000000434,"Northeast England","Patella","Newton Point","Mollusca","Visual",1,NA,NA,NA
"1837","Patella pellucida","NE05",5.000004343,"Northeast England","Patella","Castlehead Rocks","Mollusca","Visual",1,NA,NA,NA
"1838","Patella pellucida","NW01",0,"North Wales","Patella","Little Orme","Mollusca","Visual",0,NA,NA,NA
"1839","Patella pellucida","NW02",0,"North Wales","Patella","Great Orme East","Mollusca","Visual",0,NA,NA,NA
"1840","Patella pellucida","NW03",0,"North Wales","Patella","Menai Bridge","Mollusca","Visual",0,NA,NA,NA
"1841","Patella pellucida","NW04",0,"North Wales","Patella","Porth Swtan","Mollusca","Visual",0,NA,NA,NA
"1842","Patella pellucida","NW05",0,"North Wales","Patella","Rhosneigr","Mollusca","Visual",0,NA,NA,NA
"1843","Patella pellucida","NW06",0,"North Wales","Patella","Porth Oer","Mollusca","Visual",0,NA,NA,NA
"1844","Patella pellucida","SCH01",0,"Scotland","Patella","Scourie","Mollusca","Visual",0,NA,NA,NA
"1845","Patella pellucida","SCH02",0,"Scotland","Patella","Rispond","Mollusca","Visual",0,NA,NA,NA
"1846","Patella pellucida","SCH03",0,"Scotland","Patella","Skerray","Mollusca","Visual",0,NA,NA,NA
"1847","Patella pellucida","SCH04",0,"Scotland","Patella","Murkle Bay","Mollusca","Visual",0,NA,NA,NA
"1848","Patella pellucida","SCH05",0,"Scotland","Patella","Portskerra","Mollusca","Visual",0,NA,NA,NA
"1849","Patella pellucida","SCH07",0,"Scotland","Patella","Sannick","Mollusca","Visual",0,NA,NA,NA
"1850","Patella pellucida","SCH08",0,"Scotland","Patella","Wick","Mollusca","Visual",0,NA,NA,NA
"1851","Patella pellucida","SW01",0,"South Wales","Patella","Aberystwyth","Mollusca","Visual",0,NA,NA,NA
"1852","Patella pellucida","SW02",0,"South Wales","Patella","Neyland","Mollusca","Visual",0,NA,NA,NA
"1853","Patella pellucida","SW03",0,"South Wales","Patella","Broad Haven","Mollusca","Visual",0,NA,NA,NA
"1854","Patella pellucida","SW05",0,"South Wales","Patella","West Angle","Mollusca","Visual",0,NA,NA,NA
"1855","Patella pellucida","SW06",0,"South Wales","Patella","Monkstone Point","Mollusca","Visual",0,NA,NA,NA
"1856","Patella pellucida","SW07",0,"South Wales","Patella","Dale Jetty","Mollusca","Visual",0,NA,NA,NA
"1857","Patella ulyssiponensis","CN01",5.000004343,"Southwest England","Patella","Lizard Point","Mollusca","Visual",1,NA,NA,NA
"1858","Patella ulyssiponensis","CN02",5.000004343,"Southwest England","Patella","Sennen Cove","Mollusca","Visual",1,NA,NA,NA
"1859","Patella ulyssiponensis","CN03",3.000434077,"Southwest England","Patella","Looe","Mollusca","Visual",1,NA,NA,NA
"1860","Patella ulyssiponensis","CN04",5.000004343,"Southwest England","Patella","St Ives","Mollusca","Visual",1,NA,NA,NA
"1861","Patella ulyssiponensis","CN05",6.000000434,"Southwest England","Patella","Trevone","Mollusca","Visual",1,NA,NA,NA
"1862","Patella ulyssiponensis","NE01",5.000004343,"Northeast England","Patella","Filey Brigg","Mollusca","Visual",1,NA,NA,NA
"1863","Patella ulyssiponensis","NE02",0,"Northeast England","Patella","Scalby Mills","Mollusca","Visual",0,NA,NA,NA
"1864","Patella ulyssiponensis","NE03",5.000004343,"Northeast England","Patella","Rumbling Kern","Mollusca","Visual",1,NA,NA,NA
"1865","Patella ulyssiponensis","NE04",4.000043427,"Northeast England","Patella","Newton Point","Mollusca","Visual",1,NA,NA,NA
"1866","Patella ulyssiponensis","NE05",4.000043427,"Northeast England","Patella","Castlehead Rocks","Mollusca","Visual",1,NA,NA,NA
"1867","Patella ulyssiponensis","NW01",0,"North Wales","Patella","Little Orme","Mollusca","Visual",0,NA,NA,NA
"1868","Patella ulyssiponensis","NW02",0,"North Wales","Patella","Great Orme East","Mollusca","Visual",0,NA,NA,NA
"1869","Patella ulyssiponensis","NW03",0,"North Wales","Patella","Menai Bridge","Mollusca","Visual",0,NA,NA,NA
"1870","Patella ulyssiponensis","NW04",3.000434077,"North Wales","Patella","Porth Swtan","Mollusca","Visual",1,NA,NA,NA
"1871","Patella ulyssiponensis","NW05",0,"North Wales","Patella","Rhosneigr","Mollusca","Visual",0,NA,NA,NA
"1872","Patella ulyssiponensis","NW06",4.000043427,"North Wales","Patella","Porth Oer","Mollusca","Visual",1,NA,NA,NA
"1873","Patella ulyssiponensis","SCH01",3.000434077,"Scotland","Patella","Scourie","Mollusca","Visual",1,NA,NA,NA
"1874","Patella ulyssiponensis","SCH02",0,"Scotland","Patella","Rispond","Mollusca","Visual",0,NA,NA,NA
"1875","Patella ulyssiponensis","SCH03",0,"Scotland","Patella","Skerray","Mollusca","Visual",0,NA,NA,NA
"1876","Patella ulyssiponensis","SCH04",0,"Scotland","Patella","Murkle Bay","Mollusca","Visual",0,NA,NA,NA
"1877","Patella ulyssiponensis","SCH05",2.004321374,"Scotland","Patella","Portskerra","Mollusca","Visual",1,NA,NA,NA
"1878","Patella ulyssiponensis","SCH07",0,"Scotland","Patella","Sannick","Mollusca","Visual",0,NA,NA,NA
"1879","Patella ulyssiponensis","SCH08",4.000043427,"Scotland","Patella","Wick","Mollusca","Visual",1,NA,NA,NA
"1880","Patella ulyssiponensis","SW01",0,"South Wales","Patella","Aberystwyth","Mollusca","Visual",0,NA,NA,NA
"1881","Patella ulyssiponensis","SW02",0,"South Wales","Patella","Neyland","Mollusca","Visual",0,NA,NA,NA
"1882","Patella ulyssiponensis","SW03",4.000043427,"South Wales","Patella","Broad Haven","Mollusca","Visual",1,NA,NA,NA
"1883","Patella ulyssiponensis","SW05",0,"South Wales","Patella","West Angle","Mollusca","Visual",0,NA,NA,NA
"1884","Patella ulyssiponensis","SW06",0,"South Wales","Patella","Monkstone Point","Mollusca","Visual",0,NA,NA,NA
"1885","Patella ulyssiponensis","SW07",0,"South Wales","Patella","Dale Jetty","Mollusca","Visual",0,NA,NA,NA
"1886","Patella vulgata","CN01",5.000004343,"Southwest England","Patella","Lizard Point","Mollusca","Visual",1,NA,NA,NA
"1887","Patella vulgata","CN02",5.000004343,"Southwest England","Patella","Sennen Cove","Mollusca","Visual",1,NA,NA,NA
"1888","Patella vulgata","CN03",5.000004343,"Southwest England","Patella","Looe","Mollusca","Visual",1,NA,NA,NA
"1889","Patella vulgata","CN04",4.000043427,"Southwest England","Patella","St Ives","Mollusca","Visual",1,NA,NA,NA
"1890","Patella vulgata","CN05",5.000004343,"Southwest England","Patella","Trevone","Mollusca","Visual",1,NA,NA,NA
"1891","Patella vulgata","NE01",5.000004343,"Northeast England","Patella","Filey Brigg","Mollusca","Visual",1,NA,NA,NA
"1892","Patella vulgata","NE02",5.000004343,"Northeast England","Patella","Scalby Mills","Mollusca","Visual",1,NA,NA,NA
"1893","Patella vulgata","NE03",5.000004343,"Northeast England","Patella","Rumbling Kern","Mollusca","Visual",1,NA,NA,NA
"1894","Patella vulgata","NE04",5.000004343,"Northeast England","Patella","Newton Point","Mollusca","Visual",1,NA,NA,NA
"1895","Patella vulgata","NE05",5.000004343,"Northeast England","Patella","Castlehead Rocks","Mollusca","Visual",1,NA,NA,NA
"1896","Patella vulgata","NW01",5.000004343,"North Wales","Patella","Little Orme","Mollusca","Visual",1,NA,NA,NA
"1897","Patella vulgata","NW02",4.000043427,"North Wales","Patella","Great Orme East","Mollusca","Visual",1,NA,NA,NA
"1898","Patella vulgata","NW03",4.000043427,"North Wales","Patella","Menai Bridge","Mollusca","Visual",1,NA,NA,NA
"1899","Patella vulgata","NW04",5.000004343,"North Wales","Patella","Porth Swtan","Mollusca","Visual",1,NA,NA,NA
"1900","Patella vulgata","NW05",4.000043427,"North Wales","Patella","Rhosneigr","Mollusca","Visual",1,NA,NA,NA
"1901","Patella vulgata","NW06",5.000004343,"North Wales","Patella","Porth Oer","Mollusca","Visual",1,NA,NA,NA
"1902","Patella vulgata","SCH01",5.000004343,"Scotland","Patella","Scourie","Mollusca","Visual",1,NA,NA,NA
"1903","Patella vulgata","SCH02",4.000043427,"Scotland","Patella","Rispond","Mollusca","Visual",1,NA,NA,NA
"1904","Patella vulgata","SCH03",5.000004343,"Scotland","Patella","Skerray","Mollusca","Visual",1,NA,NA,NA
"1905","Patella vulgata","SCH04",5.000004343,"Scotland","Patella","Murkle Bay","Mollusca","Visual",1,NA,NA,NA
"1906","Patella vulgata","SCH05",5.000004343,"Scotland","Patella","Portskerra","Mollusca","Visual",1,NA,NA,NA
"1907","Patella vulgata","SCH07",5.000004343,"Scotland","Patella","Sannick","Mollusca","Visual",1,NA,NA,NA
"1908","Patella vulgata","SCH08",5.000004343,"Scotland","Patella","Wick","Mollusca","Visual",1,NA,NA,NA
"1909","Patella vulgata","SW01",5.000004343,"South Wales","Patella","Aberystwyth","Mollusca","Visual",1,NA,NA,NA
"1910","Patella vulgata","SW02",5.000004343,"South Wales","Patella","Neyland","Mollusca","Visual",1,NA,NA,NA
"1911","Patella vulgata","SW03",5.000004343,"South Wales","Patella","Broad Haven","Mollusca","Visual",1,NA,NA,NA
"1912","Patella vulgata","SW05",5.000004343,"South Wales","Patella","West Angle","Mollusca","Visual",1,NA,NA,NA
"1913","Patella vulgata","SW06",4.000043427,"South Wales","Patella","Monkstone Point","Mollusca","Visual",1,NA,NA,NA
"1914","Patella vulgata","SW07",5.000004343,"South Wales","Patella","Dale Jetty","Mollusca","Visual",1,NA,NA,NA
"1915","Pelvetia canaliculata","CN01",0,"Southwest England","Pelvetia","Lizard Point","Ochrophyta","Visual",0,NA,NA,NA
"1916","Pelvetia canaliculata","CN02",7.011227255,"Southwest England","Pelvetia","Sennen Cove","Ochrophyta","Visual",1,NA,NA,NA
"1917","Pelvetia canaliculata","CN03",8.005624549,"Southwest England","Pelvetia","Looe","Ochrophyta","Visual",1,NA,NA,NA
"1918","Pelvetia canaliculata","CN04",8.005624549,"Southwest England","Pelvetia","St Ives","Ochrophyta","Visual",1,NA,NA,NA
"1919","Pelvetia canaliculata","CN05",7.011227255,"Southwest England","Pelvetia","Trevone","Ochrophyta","Visual",1,NA,NA,NA
"1920","Pelvetia canaliculata","NE01",8.005624549,"Northeast England","Pelvetia","Filey Brigg","Ochrophyta","Visual",1,NA,NA,NA
"1921","Pelvetia canaliculata","NE02",0,"Northeast England","Pelvetia","Scalby Mills","Ochrophyta","Visual",0,NA,NA,NA
"1922","Pelvetia canaliculata","NE03",0,"Northeast England","Pelvetia","Rumbling Kern","Ochrophyta","Visual",0,NA,NA,NA
"1923","Pelvetia canaliculata","NE04",7.011227255,"Northeast England","Pelvetia","Newton Point","Ochrophyta","Visual",1,NA,NA,NA
"1924","Pelvetia canaliculata","NE05",8.005624549,"Northeast England","Pelvetia","Castlehead Rocks","Ochrophyta","Visual",1,NA,NA,NA
"1925","Pelvetia canaliculata","NW01",0,"North Wales","Pelvetia","Little Orme","Ochrophyta","Visual",0,NA,NA,NA
"1926","Pelvetia canaliculata","NW02",8.005624549,"North Wales","Pelvetia","Great Orme East","Ochrophyta","Visual",1,NA,NA,NA
"1927","Pelvetia canaliculata","NW03",8.005624549,"North Wales","Pelvetia","Menai Bridge","Ochrophyta","Visual",1,NA,NA,NA
"1928","Pelvetia canaliculata","NW04",7.011227255,"North Wales","Pelvetia","Porth Swtan","Ochrophyta","Visual",1,NA,NA,NA
"1929","Pelvetia canaliculata","NW05",0,"North Wales","Pelvetia","Rhosneigr","Ochrophyta","Visual",0,NA,NA,NA
"1930","Pelvetia canaliculata","NW06",8.005624549,"North Wales","Pelvetia","Porth Oer","Ochrophyta","Visual",1,NA,NA,NA
"1931","Pelvetia canaliculata","SCH01",8.005624549,"Scotland","Pelvetia","Scourie","Ochrophyta","Visual",1,NA,NA,NA
"1932","Pelvetia canaliculata","SCH02",8.005624549,"Scotland","Pelvetia","Rispond","Ochrophyta","Visual",1,NA,NA,NA
"1933","Pelvetia canaliculata","SCH03",7.011227255,"Scotland","Pelvetia","Skerray","Ochrophyta","Visual",1,NA,NA,NA
"1934","Pelvetia canaliculata","SCH04",7.011227255,"Scotland","Pelvetia","Murkle Bay","Ochrophyta","Visual",1,NA,NA,NA
"1935","Pelvetia canaliculata","SCH05",8.005624549,"Scotland","Pelvetia","Portskerra","Ochrophyta","Visual",1,NA,NA,NA
"1936","Pelvetia canaliculata","SCH07",6.022367813,"Scotland","Pelvetia","Sannick","Ochrophyta","Visual",1,NA,NA,NA
"1937","Pelvetia canaliculata","SCH08",8.005624549,"Scotland","Pelvetia","Wick","Ochrophyta","Visual",1,NA,NA,NA
"1938","Pelvetia canaliculata","SW01",0,"South Wales","Pelvetia","Aberystwyth","Ochrophyta","Visual",0,NA,NA,NA
"1939","Pelvetia canaliculata","SW02",0,"South Wales","Pelvetia","Neyland","Ochrophyta","Visual",0,NA,NA,NA
"1940","Pelvetia canaliculata","SW03",6.022367813,"South Wales","Pelvetia","Broad Haven","Ochrophyta","Visual",1,NA,NA,NA
"1941","Pelvetia canaliculata","SW05",6.022367813,"South Wales","Pelvetia","West Angle","Ochrophyta","Visual",1,NA,NA,NA
"1942","Pelvetia canaliculata","SW06",7.011227255,"South Wales","Pelvetia","Monkstone Point","Ochrophyta","Visual",1,NA,NA,NA
"1943","Pelvetia canaliculata","SW07",7.011227255,"South Wales","Pelvetia","Dale Jetty","Ochrophyta","Visual",1,NA,NA,NA
"1944","Perforatus perforatus","CN01",6.000000434,"Southwest England","Perforatus","Lizard Point","Arthropoda","Visual",1,NA,NA,NA
"1945","Perforatus perforatus","CN02",6.000000434,"Southwest England","Perforatus","Sennen Cove","Arthropoda","Visual",1,NA,NA,NA
"1946","Perforatus perforatus","CN03",6.000000434,"Southwest England","Perforatus","Looe","Arthropoda","Visual",1,NA,NA,NA
"1947","Perforatus perforatus","CN04",6.000000434,"Southwest England","Perforatus","St Ives","Arthropoda","Visual",1,NA,NA,NA
"1948","Perforatus perforatus","CN05",6.000000434,"Southwest England","Perforatus","Trevone","Arthropoda","Visual",1,NA,NA,NA
"1949","Perforatus perforatus","NE01",0,"Northeast England","Perforatus","Filey Brigg","Arthropoda","Visual",0,NA,NA,NA
"1950","Perforatus perforatus","NE02",0,"Northeast England","Perforatus","Scalby Mills","Arthropoda","Visual",0,NA,NA,NA
"1951","Perforatus perforatus","NE03",0,"Northeast England","Perforatus","Rumbling Kern","Arthropoda","Visual",0,NA,NA,NA
"1952","Perforatus perforatus","NE04",0,"Northeast England","Perforatus","Newton Point","Arthropoda","Visual",0,NA,NA,NA
"1953","Perforatus perforatus","NE05",0,"Northeast England","Perforatus","Castlehead Rocks","Arthropoda","Visual",0,NA,NA,NA
"1954","Perforatus perforatus","NW01",0,"North Wales","Perforatus","Little Orme","Arthropoda","Visual",0,NA,NA,NA
"1955","Perforatus perforatus","NW02",0,"North Wales","Perforatus","Great Orme East","Arthropoda","Visual",0,NA,NA,NA
"1956","Perforatus perforatus","NW03",0,"North Wales","Perforatus","Menai Bridge","Arthropoda","Visual",0,NA,NA,NA
"1957","Perforatus perforatus","NW04",0,"North Wales","Perforatus","Porth Swtan","Arthropoda","Visual",0,NA,NA,NA
"1958","Perforatus perforatus","NW05",0,"North Wales","Perforatus","Rhosneigr","Arthropoda","Visual",0,NA,NA,NA
"1959","Perforatus perforatus","NW06",0,"North Wales","Perforatus","Porth Oer","Arthropoda","Visual",0,NA,NA,NA
"1960","Perforatus perforatus","SCH01",0,"Scotland","Perforatus","Scourie","Arthropoda","Visual",0,NA,NA,NA
"1961","Perforatus perforatus","SCH02",0,"Scotland","Perforatus","Rispond","Arthropoda","Visual",0,NA,NA,NA
"1962","Perforatus perforatus","SCH03",0,"Scotland","Perforatus","Skerray","Arthropoda","Visual",0,NA,NA,NA
"1963","Perforatus perforatus","SCH04",0,"Scotland","Perforatus","Murkle Bay","Arthropoda","Visual",0,NA,NA,NA
"1964","Perforatus perforatus","SCH05",0,"Scotland","Perforatus","Portskerra","Arthropoda","Visual",0,NA,NA,NA
"1965","Perforatus perforatus","SCH07",0,"Scotland","Perforatus","Sannick","Arthropoda","Visual",0,NA,NA,NA
"1966","Perforatus perforatus","SCH08",0,"Scotland","Perforatus","Wick","Arthropoda","Visual",0,NA,NA,NA
"1967","Perforatus perforatus","SW01",0,"South Wales","Perforatus","Aberystwyth","Arthropoda","Visual",0,NA,NA,NA
"1968","Perforatus perforatus","SW02",0,"South Wales","Perforatus","Neyland","Arthropoda","Visual",0,NA,NA,NA
"1969","Perforatus perforatus","SW03",6.000000434,"South Wales","Perforatus","Broad Haven","Arthropoda","Visual",1,NA,NA,NA
"1970","Perforatus perforatus","SW05",0,"South Wales","Perforatus","West Angle","Arthropoda","Visual",0,NA,NA,NA
"1971","Perforatus perforatus","SW06",6.000000434,"South Wales","Perforatus","Monkstone Point","Arthropoda","Visual",1,NA,NA,NA
"1972","Perforatus perforatus","SW07",3.000434077,"South Wales","Perforatus","Dale Jetty","Arthropoda","Visual",1,NA,NA,NA
"1973","Perophora japonica","CN01",0,"Southwest England","Perophora","Lizard Point","Chordata","Visual",0,NA,NA,NA
"1974","Perophora japonica","CN02",0,"Southwest England","Perophora","Sennen Cove","Chordata","Visual",0,NA,NA,NA
"1975","Perophora japonica","CN03",0,"Southwest England","Perophora","Looe","Chordata","Visual",0,NA,NA,NA
"1976","Perophora japonica","CN04",0,"Southwest England","Perophora","St Ives","Chordata","Visual",0,NA,NA,NA
"1977","Perophora japonica","CN05",0,"Southwest England","Perophora","Trevone","Chordata","Visual",0,NA,NA,NA
"1978","Perophora japonica","NE01",0,"Northeast England","Perophora","Filey Brigg","Chordata","Visual",0,NA,NA,NA
"1979","Perophora japonica","NE02",0,"Northeast England","Perophora","Scalby Mills","Chordata","Visual",0,NA,NA,NA
"1980","Perophora japonica","NE03",0,"Northeast England","Perophora","Rumbling Kern","Chordata","Visual",0,NA,NA,NA
"1981","Perophora japonica","NE04",0,"Northeast England","Perophora","Newton Point","Chordata","Visual",0,NA,NA,NA
"1982","Perophora japonica","NE05",0,"Northeast England","Perophora","Castlehead Rocks","Chordata","Visual",0,NA,NA,NA
"1983","Perophora japonica","NW01",0,"North Wales","Perophora","Little Orme","Chordata","Visual",0,NA,NA,NA
"1984","Perophora japonica","NW02",0,"North Wales","Perophora","Great Orme East","Chordata","Visual",0,NA,NA,NA
"1985","Perophora japonica","NW03",0,"North Wales","Perophora","Menai Bridge","Chordata","Visual",0,NA,NA,NA
"1986","Perophora japonica","NW04",0,"North Wales","Perophora","Porth Swtan","Chordata","Visual",0,NA,NA,NA
"1987","Perophora japonica","NW05",0,"North Wales","Perophora","Rhosneigr","Chordata","Visual",0,NA,NA,NA
"1988","Perophora japonica","NW06",0,"North Wales","Perophora","Porth Oer","Chordata","Visual",0,NA,NA,NA
"1989","Perophora japonica","SCH01",0,"Scotland","Perophora","Scourie","Chordata","Visual",0,NA,NA,NA
"1990","Perophora japonica","SCH02",0,"Scotland","Perophora","Rispond","Chordata","Visual",0,NA,NA,NA
"1991","Perophora japonica","SCH03",0,"Scotland","Perophora","Skerray","Chordata","Visual",0,NA,NA,NA
"1992","Perophora japonica","SCH04",0,"Scotland","Perophora","Murkle Bay","Chordata","Visual",0,NA,NA,NA
"1993","Perophora japonica","SCH05",0,"Scotland","Perophora","Portskerra","Chordata","Visual",0,NA,NA,NA
"1994","Perophora japonica","SCH07",0,"Scotland","Perophora","Sannick","Chordata","Visual",0,NA,NA,NA
"1995","Perophora japonica","SCH08",0,"Scotland","Perophora","Wick","Chordata","Visual",0,NA,NA,NA
"1996","Perophora japonica","SW01",0,"South Wales","Perophora","Aberystwyth","Chordata","Visual",0,NA,NA,NA
"1997","Perophora japonica","SW02",0,"South Wales","Perophora","Neyland","Chordata","Visual",0,NA,NA,NA
"1998","Perophora japonica","SW03",0,"South Wales","Perophora","Broad Haven","Chordata","Visual",0,NA,NA,NA
"1999","Perophora japonica","SW05",0,"South Wales","Perophora","West Angle","Chordata","Visual",0,NA,NA,NA
"2000","Perophora japonica","SW06",0,"South Wales","Perophora","Monkstone Point","Chordata","Visual",0,NA,NA,NA
"2001","Perophora japonica","SW07",0,"South Wales","Perophora","Dale Jetty","Chordata","Visual",0,NA,NA,NA
"2002","Phorcus lineatus","CN01",6.000000434,"Southwest England","Phorcus","Lizard Point","Mollusca","Visual",1,NA,NA,NA
"2003","Phorcus lineatus","CN02",6.000000434,"Southwest England","Phorcus","Sennen Cove","Mollusca","Visual",1,NA,NA,NA
"2004","Phorcus lineatus","CN03",6.000000434,"Southwest England","Phorcus","Looe","Mollusca","Visual",1,NA,NA,NA
"2005","Phorcus lineatus","CN04",0,"Southwest England","Phorcus","St Ives","Mollusca","Visual",0,NA,NA,NA
"2006","Phorcus lineatus","CN05",6.000000434,"Southwest England","Phorcus","Trevone","Mollusca","Visual",1,NA,NA,NA
